12116.3527494331,5322.794555239
12064.6291099773,5322.85216840772
11999.695861678,5318.90345045901
11965.9013605442,5309.59512503957
11916.5056689342,5307.43748021526
11866.3190192744,5305.75656853435
11814.3995181406,5297.61031972143
11796.0410997732,5299.59765748655
11744.5761054422,5298.52738208294
11705.414824263,5290.31022475467
11668.0342970522,5284.18138651472
11641.2198129252,5282.66191832858
11581.7772108844,5273.50648939538
11551.9397675737,5273.55017410573
11516.4632936508,5272.0873694207
11460.5189909297,5263.18455207344
11438.9109977324,5264.42323520101
11403.0130385488,5259.76891421336
11365.2361111111,5257.33428300095
11341.0488945578,5259.52295030073
11285.5198412698,5242.5118708452
11272.5476190476,5243.51693573916
11239.8738662132,5243.28236783792
11211.3540249433,5245.31718898386
11170.8242630385,5235.11839189617
11142.2199546485,5234.30705919595
11113.2481575964,5230.80310224755
11092.064484127,5229.27888572333
11065.2525510204,5229.52295030073
11025.9672619048,5223.65368787591
10999.3476473923,5220.43842988287
10958.27111678,5215.96011396011
10923.85430839,5213.10003165559
10909.6119614512,5216.49161126939
10874.2502834467,5212.19151630263
10847.0119047619,5207.39221272555
10817.1867913832,5204.73789173789
10785.7365362812,5204.5754985755
10736.856292517,5192.54542576765
10717.714569161,5199.12662234884
10681.6513605442,5197.28933206711
10649.4787414966,5191.43304843305
10621.1575963719,5191.48907882241
10593.6634070295,5187.41975308642
10552.3273809524,5182.04241848686
10525.2871315193,5186.25894270339
10489.3212868481,5180.87116176005
10453.6067176871,5174.81354859133
10412.3037131519,5166.24786324786
10390.3354591837,5173.29756251979
10354.4203514739,5165.58879392213
10329.6679421769,5166.86704653371
10303.6404478458,5169.43684710351
10277.5085034014,5166.52389996834
10242.3299319728,5161.55175688509
10212.985260771,5159.81766381766
10170.7722505669,5148.77682811016
10154.1408730159,5154.33586578031
10120.4655612245,5149.21968977525
10079.4491213152,5139.91927825261
10043.2344104308,5139.7537195315
10020.2495748299,5137.33111744223
9984.13888888889,5136.46280468503
9966.96967120181,5131.2985121874
9928.33985260771,5129.73504273504
9909.3066893424,5126.22855333966
9877.83234126984,5129.14941437164
9849.27919501134,5121.31687242798
9811.53642290249,5125.35992402659
9794.8714569161,5126.70402025958
9747.53840702948,5117.70971826527
9733.82482993197,5120.75688509022
9691.57723922903,5110.73029439696
9665.5744047619,5111.65780310225
9648.14951814059,5111.53086419753
9615.01558956916,5109.85913263691
9591.61507936508,5107.3621399177
9552.0531462585,5100.1589110478
9540.71301020408,5107.23456790123
9514.32950680272,5100.68755935423
9491.9906462585,5102.60525482748
9461.69855442177,5094.34599556822
9436.87769274376,5093.27318771763
9404.81802721088,5094.39094650206
9381.65674603175,5093.50743906299
9355.50779478458,5087.8740107629
9349.91383219955,5090.77841088952
9322.52295918367,5083.22570433682
9309.80867346939,5080.73156062045
9281.92587868481,5077.96739474517
9257.16284013605,5075.68407723963
9235.42602040816,5072.04906616018
9213.20833333333,5076.06362773029
9187.15660430839,5074.97910731244
9162.18636621315,5072.91991136436
9150.22590702948,5073.71794871795
9131.95082199546,5072.6049382716
9105.22548185941,5069.85723330168
9082.38010204082,5065.37321937322
9065.1720521542,5069.76859765749
9046.99858276644,5063.85121874011
9029.58404195011,5062.22886989554
9010.78075396825,5061.24374802153
8985.1308106576,5053.96897752453
8972.00722789116,5058.26464070909
8935.97888321995,5050.40772396328
8916.19260204082,5055.17537195315
8895.70762471655,5055.22507122507
8876.55938208617,5046.95378284267
8862.16085600907,5050.34662867996
8838.97278911565,5049.79962013295
8831.55640589569,5044.26685660019
8812.33900226757,5048.34251345362
8793.33758503401,5039.44222855334
8771.64200680272,5035.25229503007
8765.10317460317,5042.59829059829
8754.58007369614,5038.85185185185
8729.19529478458,5031.93732193732
8714.5022675737,5035.30231085787
8691.23143424036,5034.68091168091
8678.13293650794,5033.19309908199
8665.08744331066,5026.61601772713
8652.90759637188,5029.17663817664
8642.13222789116,5033.04210193099
8618.51927437642,5024.22095599873
8596.91085600907,5021.71446660336
8584.77650226757,5018.84045584046
8587.4433106576,5022.80088635644
8571.91113945578,5025.80658436214
8560.62910997732,5022.84805318139
8546.46981292517,5025.08483697373
8534.07908163265,5020.87369420703
8518.38704648526,5023.01994301994
8500.22052154195,5016.05159860715
8483.35303287982,5008.20481164926
8477.16354875283,5018.38461538462
8465.36139455782,5016.52200063311
8456.14710884354,5017.67046533713
8437.45025510204,5009.55872111428
8425.79535147392,5010.26052548275
8415.93381519274,5010.32953466287
8407.91567460317,5013.15447926559
8389.34452947846,5011.93922127255
8364.00566893424,5003.22981956315
8368.81505102041,5002.90155112377
8356.54875283447,5003.82874327319
8332.63166099773,4999.07249129471
8328.98625283447,5001.89237100348
8312.82653061224,4995.95536562203
8302.41553287982,5003.7480215258
8285.10090702948,4993.49066160177
8281.96272675737,4997.3950617284
8266.57383786848,4995.79772079772
8258.09977324263,4992.92402659069
8251.22604875283,4995.55967078189
8241.75212585034,4993.0351377018
8224.41794217687,4987.86736308959
8225.39923469388,4992.83000949668
8207.99461451247,4989.06204495093
8200.6179138322,4985.1589110478
8188.63818027211,4986.42956631845
8185.7912414966,4987.66571699905
8169.69472789116,4985.56441911997
8163.99914965986,4994.03956948401
8151.41524943311,4977.43146565369
8143.25212585034,4980.42513453625
8138.83772675737,4986.28363406141
8130.77551020408,4984.4051915163
8114.74985827664,4981.78727445394
8106.92786281179,4977.97879075657
8091.49461451247,4977.59765748655
8078.99248866213,4978.94650205761
8066.36040249433,4977.14371636594
8060.17644557823,4982.5017410573
8053.96031746032,4979.46723646724
8048.5718537415,4978.06774295663
8034.38463718821,4976.08293763849
8031.94784580499,4978.99746755302
8012.84764739229,4971.51345362457
8012.99631519274,4973.10129787908
8002.97193877551,4977.66445077556
7997.6826814059,4974.96739474517
7994.44571995465,4972.49667616334
7980.84126984127,4971.94460272238
7966.74333900227,4966.00949667616
7958.36181972789,4968.17442228553
