12500.3752775722,12915.6254583552,5303.80315917375
12429.5896866519,12893.2598218963,5298.23718104496
12363.2850974587,12885.9072812991,5294.17715674362
12311.7361213916,12939.3792561551,5292.27363304982
12252.8966197878,12924.313253012,5285.65832320778
12192.1627189736,12874.8004190676,5281.30935601458
12132.277942265,12863.5830277632,5279.11591737546
12078.8060695781,12846.7878470403,5272.80656136088
12014.8633111276,12847.8638030382,5268.23061968408
11949.2309400444,12846.4662126768,5261.18080194411
11910.2936096718,12894.9051859612,5258.45054678007
11867.6783863805,12884.5075955998,5261.65224787363
11814.0461386627,12858.5976951283,5256.41020656136
11777.8133481372,12864.5364064955,5249.71518833536
11719.29607698,12866.3844944997,5247.24714459295
11688.1216382926,12841.6553169199,5243.40291616039
11621.4003207501,12805.9057097957,5236.11494532199
11594.0593387614,12815.8732320587,5238.99708383961
11557.709351098,12851.2692509167,5237.06682867558
11521.2741179373,12887.2655840754,5228.79416767922
11471.5852454972,12892.1089575694,5222.86537059538
11440.4360967185,12877.7401781037,5221.58396111786
11402.1000493462,12884.5725510739,5223.98857837181
11354.855292376,12841.5442640126,5213.91178614824
11297.1794966691,12804.2881089576,5210.62527339004
11267.9983962497,12791.3017286537,5208.97253948967
11225.041697508,12786.7663698271,5202.74289185905
11179.2844806316,12770.2116291252,5201.58687727825
11134.0445349124,12767.7228915663,5194.56622114216
11120.3517147792,12751.2367731797,5198.44034021871
11074.1676535899,12743.0796228392,5188.89210206561
11040.5492227979,12708.8292299633,5186.01992709599
11009.8803355539,12680.1864850707,5181.56038882139
10984.6295336788,12691.8025144054,5177.17739975699
10933.9125339255,12669.2503928759,5170.74580801944
10905.8466567974,12654.4578313253,5169.58614823815
10876.3339501604,12620.7056050288,5167.06123936816
10825.5098692327,12580.6427448926,5161.32004860267
10806.2266222551,12591.9905709796,5161.48238153098
10776.2711571675,12572.090623363,5157.35795868773
10741.6253392549,12537.900471451,5157.21482381531
10721.2574636072,12534.8150864327,5153.07387606318
10671.9059955588,12531.6217915139,5141.88043742406
10661.1868985936,12533.6516500786,5144.42818955043
10632.5347890452,12510.6244106862,5139.40607533414
10609.8123612139,12492.9774751179,5140.04884568651
10571.9626202813,12479.4201152436,5137.24835965978
10547.9479397977,12472.7056050288,5131.74483596598
10522.037749815,12475.0974332111,5133.5730255164
10502.9729829756,12474.0649554741,5127.9552855407
10479.8830495929,12445.8444211629,5124.92320777643
10445.8378978534,12423.5133577789,5118.54240583232
10422.1851714779,12407.3897328444,5120.79100850547
10385.4980261535,12376.0874803562,5113.24811664642
10354.1432272391,12371.1995809324,5111.67193195626
10344.3923019985,12372.5605028811,5116.57083839611
10312.1602516654,12359.4992142483,5107.95261239368
10288.8036022699,12332.4452592981,5107.18104495747
10262.1162102147,12296.909376637,5105.43134872418
10234.1555637799,12272.3095861708,5102.02527339004
10190.2073772514,12227.8234677842,5091.84349939247
10173.7912657291,12206.4866422211,5098.85151883354
10141.8144584259,12202.1508643269,5093.96938031592
10113.1400197385,12180.1257202724,5088.14580801944
10089.0584752036,12167.8072289157,5087.13778857837
10064.8345669874,12131.2456783656,5081.02600243013
10027.1057241549,12109.9722367732,5079.4247873633
10002.9801381693,12101.5306443164,5078.34240583232
9972.4777942265,12071.1367207962,5078.05735115431
9941.95164075993,12053.8449449974,5072.2077764277
9903.25647668394,12017.4274489261,5067.14459295261
9884.30409573156,12000.2268203248,5072.84592952612
9851.16765358993,11963.4567836564,5067.16233292831
9829.75845053047,11954.9119958093,5064.91980558931
9807.43992104614,11929.0476689366,5064.0077764277
9785.60288675056,11922.9518072289,5063.42430133657
9753.42918825561,11908.239392352,5059.58444714459
9727.70528003948,11874.9151388161,5061.21190765492
9689.27905255366,11832.7658459927,5048.50668286756
9676.52701702443,11828.3666841278,5052.21895504253
9647.37675795707,11813.7097957046,5050.42503037667
9608.41685171478,11770.5515976951,5042.56257594168
9576.46767826302,11745.2865374542,5034.61166464155
9555.98951394029,11728.4531168151,5042.23961117861
9524.43227239082,11697.5301204819,5030.80437424058
9508.06489020479,11665.4903090623,5032.77764277035
9474.23982235381,11624.2331063384,5028.16670716889
9456.30150505798,11603.2818229439,5032.2532199271
9428.59301751789,11585.1419591409,5024.87266099636
9403.96804835924,11541.6961760084,5028.09987849332
9371.27424130274,11503.9470927187,5026.34945321993
9356.17591907229,11488.603981142,5026.12442284326
9314.26683937824,11445.0099528549,5015.39732685298
9302.88440661239,11423.3640649555,5020.79173754557
9263.04909943252,11387.9575694081,5013.57715674362
9240.32778188996,11377.9633315872,5013.50206561361
9225.39538613373,11350.8910424306,5011.42770352369
9196.24228966198,11323.6233630173,5010.28845686513
9175.74389341229,11311.0654793085,5005.75042527339
9139.94867999013,11271.8816134102,5003.12879708384
9129.98285220824,11265.1602933473,5004.65346294046
9107.35381199112,11256.1068622315,4996.60753341434
9086.13533185295,11247.5772655841,5000.23110571081
9060.90488527017,11206.2577265584,4994.69526123937
9038.29940784604,11184.5269774751,4994.0872417983
9008.32889217863,11159.3357778942,4990.99538274605
8989.50037009622,11130.8968046097,4989.55504252734
8964.94905008636,11099.3609219487,4985.7042527339
8961.37478411054,11094.115243583,4989.39781287971
8936.24438687392,11072.5924567837,4980.18712029162
8925.76757957069,11079.0911471975,4985.31470230863
8900.11053540587,11038.8674698795,4980.31227217497
8878.86405132001,11014.0770036668,4979.05929526124
8859.21959042684,10973.8774227344,4978.56767922236
8839.85578583765,10950.9324253536,4975.01749696233
8815.21687638786,10915.7658459927,4972.45394896719
8793.28077966938,10885.3190151912,4971.15479951397
8783.19096965211,10880.6380303824,4971.03839611179
8766.44066123859,10844.9324253536,4972.36160388821
8742.3328398717,10827.2451545312,4971.29064398542
8720.4230199852,10791.6317443688,4963.79513973269
8706.99518874908,10781.7401781037,4962.20048602673
8690.50715519368,10765.9476165532,4963.91008505468
8676.50986923267,10741.8648507072,4963.22989064399
8659.24488033555,10726.9156626506,4962.96573511543
8635.51468048359,10688.0948140388,4957.10571081409
8624.84258573896,10677.5877422734,4955.76111786148
8590.64187021959,10614.1157674175,4950.16938031592
8571.06205280039,10580.2362493452,4956.82089914945
8552.55403404885,10551.1251964379,4948.6247873633
8534.12978040957,10523.2734415925,4946.7390036452
8523.84369602763,10512.4258774227,4947.11737545565
8502.34838391315,10487.015715034,4943.3907654921
8496.40402171231,10454.4740701938,4945.02235722965
8478.88527017024,10446.0256678889,4946.57229647631
8461.58401184308,10416.4154007334,4940.68432563791
8441.89217863311,10395.6034573075,4940.31859052248
8437.32494448557,10389.7035096909,4942.1822600243
8428.47384653343,10384.1948664222,4941.7382746051
8405.45164075993,10336.8061812467,4937.48019441069
8390.55761164569,10308.5804085909,4938.32904009721
8370.46521095485,10281.6626506024,4933.10109356015
8357.94744633605,10244.2713462546,4934.44422843256
8346.71551936837,10228.1440544788,4931.57642770352
8336.49148778683,10210.8082765846,4933.41482381531
8325.59264742166,10188.6836039811,4932.82235722965
8304.78966197878,10174.1000523834,4923.1120291616
8285.8905748828,10143.5416448402,4923.37788578372
8274.71601283,10127.7564169722,4920.53098420413
8276.46138662719,10117.5217391304,4925.85078979344
8264.81297804096,10108.694604505,4925.30765492102
8253.98445595855,10090.2928234678,4921.46123936817
8239.8372810264,10057.5594552122,4917.50473876063
8228.75820379965,10025.3740178104,4922.98493317132
8215.7100912904,10004.2399161865,4918.40510328068
8197.39291882556,9979.03457307491,4916.0269744836
8180.97150259067,9964.39863803038,4909.42940461725
8178.27473476437,9965.17234154007,4917.62187120292
8168.53923019985,9933.19539025668,4917.6617253949
8157.902417962,9917.66736511262,4915.59100850547
8141.87564766839,9883.01519119958,4911.06123936816
8130.59425117197,9867.90885280251,4913.41506682868
8123.08561559339,9861.49502357255,4912.86707168894
8115.82802862077,9843.06757464641,4911.08602673147
8098.10671107821,9817.88632792038,4914.68602673147
8075.39427584505,9776.12467260346,4901.94434993925
8081.08993338268,9778.58564693557,4907.58396111786
8067.77140389835,9761.36249345207,4909.72320777643
8047.14877868246,9727.90780513358,4902.07630619684
8044.4585492228,9717.01466736511,4903.39052247874
8029.04231433506,9682.38920900995,4898.5822600243
8019.91154700222,9661.63226820325,4902.45443499392
8001.77017024426,9635.83289680461,4895.357472661
8001.23883543054,9621.27291775799,4897.54216281896
7987.48865038243,9596.90885280251,4897.50473876063
7978.97125585986,9584.81089575694,4894.50546780073
7972.26350851221,9580.3520167627,4895.46974483597
7964.12472242783,9576.33944473546,4893.45054678007
7948.54700222058,9544.23415400733,4888.16379100851
7950.43979768073,9528.56783656365,4890.30959902795
7936.08475203553,9518.2645364065,4892.42891859052
7926.28768813225,9505.79360921949,4889.29258809234
7915.74907475944,9482.45468831849,4887.49744835966
7914.2440167777,9479.54531168151,4891.99611178615
7899.95867258821,9458.73232058669,4882.57642770352
7893.39032815199,9450.14248297538,4891.64471445929
7883.30569948187,9423.78208486118,4883.81360874848
7874.99124105601,9418.25982189628,4882.55722964763
7871.35640266469,9411.58407543216,4885.05006075334
7864.42844806316,9385.34677841802,4883.12904009721
7849.61843079201,9361.28653745417,4884.15309842041
7842.70145571182,9341.88108957569,4882.90206561361
7827.42425363928,9315.87480356207,4882.97739975699
7816.22884283247,9291.12414876899,4884.6702308627
7805.33925487293,9256.2875851231,4879.55164034022
7798.86405132001,9238.67836563646,4878.03693803159
7794.89069824821,9230.51231011001,4883.11154313487
7788.46434739699,9225.55893137769,4878.66051032807
7774.67406859117,9204.49973808277,4875.84860267315
7773.43547989144,9185.89785227868,4882.17764277035
7756.6582778189,9170.69146149817,4871.31470230863
7755.90266469282,9151.19958093243,4874.94872417983
7745.82876881322,9145.31482451545,4877.5737545565
7741.8076733284,9140.28706128863,4878.05030376671
7739.65704416482,9130.71451021477,4879.17083839611
7724.43609671848,9103.0843373494,4875.93244228433
7712.61658031088,9082.88842325825,4869.56816524909
7706.16901060942,9064.56102671556,4867.88286755772
