Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,37,312,1.071756,0.254064,1.441896,0.165963,0,0.190211,-0.088101,0,-0.002155,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,38,317,1.038886,0.191019,1.37049,0.121329,0,0.075617,-0.06969,0,-0.113426,0.2,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,39,320,1.004041,0,0.785295,0,0,0.159677,0,0,-0.12097,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,40,329,1.056848,0.114234,2.658166,0.008352,0,0.033049,-0.105882,0,-0.145218,0.111111,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,41,335,1.100584,0.500943,1.299439,0.219578,0,0.104894,-0.281365,0,-0.128065,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,42,337,1.00943,0.192366,2.324438,0.190211,0,0.239964,-0.002155,0,-0.236462,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,43,343,1.010777,0.189044,1.447941,0.075617,0,0.196408,-0.113426,0,-0.071576,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,44,349,1.039066,0.280647,1.5971,0.159677,0,0.120521,-0.12097,0,-0.122317,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,45,353,0.998294,0,0.998462,0,0,0.23709,0,0,-0.136057,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,46,361,0.926897,0.125101,3.036655,0.03269,0.000508,0.065469,-0.145218,0,-0.070947,0.125,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,47,372,0.914055,0.232959,1.147823,0.104894,0,0.118815,-0.128065,0,-0.013651,0.090909,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,48,375,0.889717,0.476426,1.007406,0.239964,0,0.110373,-0.236462,0,-0.059362,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,49,377,0.849663,0.069062,4.278279,0.196408,0,0.110373,-0.071576,0,-0.117737,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,50,386,0.87903,0.242838,1.882499,0.120521,0,0.103368,-0.122317,0,-0.071486,0.111111,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,51,391,0.887562,0.373148,1.075214,0.23709,0,0.077773,-0.136057,0,-0.078671,0.2,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,52,394,0.884508,0.136417,1.952634,0.065469,0,0.025775,-0.070947,0,-0.145308,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,53,400,0.874001,0,0.948125,0,0,0.071846,0,0,-0.091872,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,54,402,0.849124,0.132465,2.116082,0.118815,0,0.0652,-0.013651,0,-0.043556,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,55,409,0.930849,0.169735,1.41104,0.110373,0,0.185361,-0.059362,0,-0.20449,0.142857,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,56,412,0.932196,0.175842,8.335672,0.110328,0.000064,0.095644,-0.109969,0.010986,-0.20449,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,57,433,0.907768,0.068523,4.12023,0.103368,0,0.084329,-0.071486,0,-0.305344,0.047619,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,58,440,0.877503,0.156444,1.901326,0.077773,0,0.080736,-0.078671,0,-0.347463,0.142857,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,59,460,0.753749,0.171082,2.283784,0.025775,0,0.089987,-0.145308,0,-0.067714,0.05,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,60,465,0.798383,0.163718,2.870668,0.071846,0,0.059183,-0.091872,0,-0.143691,0.2,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,61,468,0.774225,0,0.921708,0,0,0.150876,0,0,-0.06529,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,62,472,0.751325,0.108756,2.618142,0.0652,0,0.233857,-0.043556,0,-0.070049,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,63,479,0.861967,0.580871,4.096402,0.130355,0.077791,0.153121,-0.160081,0.062805,-0.118545,0.142857,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,64,483,0.742703,0.300135,1.536865,0.095644,0,0.086753,-0.20449,0,-0.120162,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,65,487,0.687472,0.389672,1.129396,0.084329,0,0.10229,-0.305344,0,-0.217692,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,66,491,0.729591,0.428199,2.398872,0.080736,0,0.08379,-0.347463,0,-0.117827,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,67,497,0.593444,0.16273,6.477131,0.049259,0.057597,0.166771,-0.039216,0.025281,-0.110193,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,68,504,0.549529,0.202874,1.603546,0.059183,0,0.177099,-0.143691,0,-0.212842,0.142857,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,69,506,0.585002,0,0.976139,0,0,0.037629,0,0,-0.246071,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,70,508,0.579524,0.216165,2.528777,0.150876,0,0.157791,-0.06529,0,-0.276426,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,71,524,0.65586,0.303907,2.096594,0.233857,0,0.182308,-0.070049,0,-0.06062,0.0625,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,72,531,0.538572,0.271666,1.145833,0.153121,0,0.174764,-0.118545,0,-0.014549,0.142857,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,73,537,0.552672,0.206915,2.101591,0.086753,0,0.098428,-0.120162,0,-0.159048,0.166667,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,74,540,0.546206,0,0.970722,0,0,0.162461,0,0,-0.052986,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,75,544,0.576022,0.319982,2.712492,0.10229,0,0.203413,-0.217692,0,-0.192995,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,76,547,0.481724,0,0.948989,0,0,0.327256,0,0,-0.180242,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,77,549,0.570813,0,0.789465,0,0,0.074989,0,0,-0.123305,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,78,553,0.584194,0.201617,1.905008,0.08379,0,0.181051,-0.117827,0,-0.140907,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,79,557,0.574495,0.276965,1.161979,0.166771,0,0.237988,-0.110193,0,-0.131028,0.25,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,80,562,0.597396,0.389942,1.100913,0.177099,0,0.007005,-0.212842,0,-0.044185,0.2,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,81,565,0.601078,0.2837,1.97741,0.037629,0,0.241311,-0.246071,0,-0.351325,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,82,568,0.62308,0.434216,1.696709,0.157791,0,0.140009,-0.276426,0,-0.172609,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,83,570,0.528963,0.242928,1.742165,0.182308,0,0.114683,-0.06062,0,-0.309834,0.5,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,84,573,0.517018,0.189313,2.4609,0.174764,0,0.066188,-0.014549,0,-0.085317,0.333333,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,27,1,16,85,587,0.618949,0.257476,2.219077,0.098428,0,0.183745,-0.159048,0,-0.005478,0.071429,2.011765,-1.537943,0.728815,0.553726,0.327256,-0.432959,0.000907,0.117473,-0.20916,0.348361
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,1,17,0.634131,0.053382,12.464978,0.037192,0.041035,0.082373,-0.049394,0.012145,-0.057982,0,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,2,61,0.924674,0.445415,2.780882,0.301557,0,0.301557,-0.143858,0,-0.143858,0.022727,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,3,147,1.307381,0.508419,133.811251,0.027128,0.021761,0.099759,-0.036921,0.028119,-0.120226,0.011628,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,4,204,1.301388,0.360974,19.802071,0.050454,0.040674,0.119171,-0.052742,0.045912,-0.120226,0.017544,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,5,216,1.148331,0.129552,2.114674,0.091657,0,0.091657,-0.037895,0,-0.037895,0.083333,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,6,223,1.137064,0.221547,1.083815,0.11934,0,0.11934,-0.102207,0,-0.102207,0.142857,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,7,271,1.255475,0.558847,4.831495,0.255475,0,0.255475,-0.154049,0.192793,-0.290374,0.020833,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,8,322,1.017639,0.096004,2.235388,0.065494,0,0.065494,-0.03051,0,-0.03051,0.019608,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,9,334,1.070726,0.14314,2.880234,0.051315,0,0.051315,-0.091826,0,-0.091826,0.083333,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,10,435,0.994978,0.183103,1.225706,0.074693,0,0.074693,-0.10841,0,-0.10841,0.009901,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,11,451,1.071148,0.43457,5.503828,0.097291,0.123207,0.184412,-0.136726,0.123774,-0.224248,0.0625,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,12,477,0.910284,0.088281,7.613609,0.019341,0.014355,0.029455,-0.055661,0.012294,-0.064354,0.038462,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,13,497,0.870406,0.129004,1.865772,0.019707,0,0.019707,-0.109297,0,-0.109297,0.05,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,14,531,2.186479,1.346204,22.66904,0.068451,0.047608,0.141537,-0.061586,0.059716,-0.193316,0.029412,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,28,1,16,15,614,1.126978,0.112377,2.056614,0.063552,0,0.063552,-0.048825,0,-0.048825,0.012048,2.186479,0.378993,1.022613,0.258132,0.3162,-0.290374,0.000955,0.053677,0.409081,0.996244
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,1,18,0.836696,0.123999,14.479508,0.025579,0.018705,0.050991,-0.022086,0.016582,-0.046352,0,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,2,61,1.13748,0.474504,3.153685,0.205738,0.244038,0.378299,-0.031514,0.019808,-0.04552,0.023256,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,3,73,1.322318,0.199107,3.24015,0.054471,0.046455,0.08732,-0.045083,0.018817,-0.058388,0.083333,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,4,121,1.491618,1.202171,160.951834,0.051746,0.068916,0.378299,-0.032524,0.028287,-0.153456,0.020833,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,5,204,1.372478,0.396595,16.932983,0.051762,0.058158,0.149779,-0.055667,0.054427,-0.153456,0.012048,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,6,234,1.155031,0.122686,1.633749,0.06027,0,0.06027,-0.062415,0,-0.062415,0.033333,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,7,271,1.236574,0.552326,4.834516,0.122729,0.161,0.236574,-0.153434,0.150199,-0.25964,0.027027,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,8,280,1.007835,0.119053,9.10476,0.042894,0.021541,0.058126,-0.03344,0.011589,-0.042237,0.111111,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,9,357,0.946908,0.102902,2.697144,0.032608,0,0.032608,-0.070294,0,-0.070294,0.012987,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,10,414,0.861514,0.03751,7.180129,0.040881,0.015722,0.051998,-0.02578,0.012256,-0.034447,0.017544,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,11,451,0.878671,0.240163,10.810463,0.024434,0.019437,0.050379,-0.064064,0.064527,-0.138224,0.027027,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,12,470,0.819364,0.104653,6.78517,0.032017,0.015691,0.043113,-0.05248,0.001919,-0.053836,0.052632,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,29,1,16,13,518,19.00534,22.99733,16.723399,3.068018,7.459603,18.294831,-0.585126,0.205207,-1.014838,0.020833,19.00534,0.599947,2.569844,3.198243,18.294831,-1.014838,0.007597,0.745767,0.599947,5.272377
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,1,25,0.599632,0.072005,11.966691,0.028366,0.020496,0.049896,-0.031718,0.015888,-0.050056,0,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,2,61,1.094755,0.555213,2.847206,0.505517,0,0.505517,-0.049696,0,-0.049696,0.027778,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,3,67,1.094315,0.368023,4.295678,0.153286,0.128236,0.243963,-0.030725,0.024398,-0.047977,0.166667,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,4,133,0.940069,0.129738,3.443292,0.036183,0.010404,0.043539,-0.028686,0.003873,-0.031425,0.015152,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,5,204,1.338877,0.739125,11.949482,0.127179,0.201176,0.428914,-0.106802,0.085573,-0.201903,0.014085,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,6,243,1.12442,0.099392,7.1168,0.010768,0.015848,0.028986,-0.043393,0.035343,-0.08296,0.025641,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,7,271,1.471094,0.955941,100.464333,0.038678,0.093473,0.471094,-0.045124,0.064054,-0.330881,0.035714,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,8,286,1.063969,0.123581,1.822719,0.035103,0,0.035103,-0.088478,0,-0.088478,0.066667,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,9,404,0.984687,0.073645,15.941192,0.031785,0.013191,0.050816,-0.03416,0.019787,-0.056253,0.008475,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,10,451,0.947425,0.425756,5.655789,0.1254,0.146075,0.22869,-0.117304,0.113931,-0.197865,0.021277,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,11,479,0.847993,0.108068,2.682489,0.072725,0,0.072725,-0.035343,0,-0.035343,0.035714,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,12,518,1.091956,0.675516,5.524076,0.192807,0.211889,0.342636,-0.098313,0.038476,-0.140413,0.025641,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,13,591,0.676275,0.157245,1.388628,0.057253,0,0.057253,-0.099992,0,-0.099992,0.013699,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
mm/dd/yyyy,,WT,,,20X,Microwell,30,1,16,14,626,0.805773,0.192668,31.703667,0.03652,0.017584,0.063609,-0.024653,0.013515,-0.050976,0.028571,1.471094,0.343955,0.820148,0.172457,0.505517,-0.330881,0.000545,0.053098,0.343955,0.678834
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"cut cell 28, first cut not measured",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,normalized to first cut,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,cut at 264 and 511 s,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,drug added at 59s,,,,,,,,,,,,,,,,,,,,,
