Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,3,654.000000,0.927823,0.356580,1.497568,0.114175,0.000000,0.114175,-0.242405,0.000000,-0.242405,0.001727,1.622827,0.654387,0.900039,0.166226,0.306133,-0.242405,-0.001224,0.057930,1.174695,0.710804
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,4,771.000000,0.853331,0.219984,3.064277,0.068725,0.063703,0.113769,-0.093258,0.000000,-0.093258,0.008547,1.622827,0.654387,0.900039,0.166226,0.306133,-0.242405,-0.001224,0.057930,1.174695,0.710804
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,5,796.000000,0.829082,0.098335,3.329097,0.024249,0.027917,0.043989,-0.097400,0.000000,-0.097400,0.040000,1.622827,0.654387,0.900039,0.166226,0.306133,-0.242405,-0.001224,0.057930,1.174695,0.710804
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,1,67.000000,1.168043,0.354403,4.489836,0.085454,0.116799,0.168043,-0.091748,0.076720,-0.145997,0.000000,1.205941,0.718130,0.876842,0.102146,0.168043,-0.149361,-0.001038,0.043725,1.205941,0.812442
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,2,742.000000,0.899161,0.227088,2.829312,0.086120,0.000000,0.086120,-0.140968,0.000000,-0.140968,0.001481,1.205941,0.718130,0.876842,0.102146,0.168043,-0.149361,-0.001038,0.043725,1.205941,0.812442
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,1,67.000000,1.211092,0.468987,7.201413,0.133525,0.109697,0.211092,-0.081660,0.103334,-0.199347,0.000000,1.211092,0.706905,0.881452,0.078306,0.211092,-0.199347,-0.000797,0.043151,1.028884,0.726740
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,2,117.000000,1.055284,0.233766,1.384486,0.131822,0.000000,0.131822,-0.101945,0.000000,-0.101945,0.020000,1.211092,0.706905,0.881452,0.078306,0.211092,-0.199347,-0.000797,0.043151,1.028884,0.726740
mm/dd/yyyy,,WT,,,20X,Microwell,12,1,16,1,67.000000,1.120369,0.183144,7.212696,0.083395,0.052288,0.120369,-0.034062,0.044373,-0.085149,0.000000,1.120369,0.669149,0.859625,0.112536,0.134395,-0.114318,-0.000909,0.040494,1.042202,0.697853
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,1,67.000000,1.051653,0.221233,10.787637,0.050275,0.021342,0.070334,-0.041173,0.031147,-0.073938,0.000000,1.142822,0.699859,0.857578,0.072746,0.165811,-0.170864,-0.001014,0.052155,1.142822,0.758678
mm/dd/yyyy,,WT,,,20X,Microwell,13,1,16,2,93.000000,1.042581,0.202634,5.101138,0.031922,0.026347,0.056955,-0.067973,0.000527,-0.068346,0.038462,1.142822,0.699859,0.857578,0.072746,0.165811,-0.170864,-0.001014,0.052155,1.142822,0.758678
